Date created,Offer SKU,Type,Quantity,Amount
14/11/2025 - 17:09:37,0005435300,Order amount,1,34.99
14/11/2025 - 17:09:51,0005432700,Order amount,1,37.49
14/11/2025 - 17:10:21,0005461905,Order amount,1,139.99
14/11/2025 - 17:16:03,0005238205,Order amount,1,178.99
14/11/2025 - 17:18:34,0004786700,Order amount,1,19.98
14/11/2025 - 17:20:08,0004348404,Order amount,1,128.25
14/11/2025 - 17:23:03,0005291800,Order amount,1,32.49
14/11/2025 - 17:29:34,0005433000,Order amount,1,36.10
14/11/2025 - 17:32:20,0005291800,Order amount,1,30.87
14/11/2025 - 17:33:06,0005065303,Order amount,1,149.25
14/11/2025 - 17:34:30,0005435900,Order amount,1,29.99
14/11/2025 - 17:36:14,0004507400,Order amount,1,34.99
14/11/2025 - 17:38:35,0005293200,Order amount,1,24.99
14/11/2025 - 17:39:23,0004879701,Order amount,1,71.25
14/11/2025 - 17:39:30,0005481200,Order amount,1,19.99
14/11/2025 - 17:46:32,0004957901,Order amount,1,29.99
14/11/2025 - 17:48:46,0005204500,Order amount,1,24.99
14/11/2025 - 17:55:53,0005291800,Order amount,1,32.49
14/11/2025 - 17:57:56,0005293200,Order amount,1,24.99
14/11/2025 - 17:59:08,0005435300,Order amount,1,34.99
14/11/2025 - 17:59:08,0005310300,Order amount,1,27.99
14/11/2025 - 18:00:02,0005293200,Order amount,1,24.99
14/11/2025 - 18:04:41,0004053605,Order amount,1,99.99
14/11/2025 - 18:04:55,0005464900,Order amount,1,49.99
14/11/2025 - 18:06:12,0005193705,Order amount,1,84.99
14/11/2025 - 18:08:04,0001366406,Order amount,1,142.50
14/11/2025 - 18:10:15,0005292700,Order amount,1,26.99
14/11/2025 - 18:12:14,0004184500,Order amount,1,19.00
14/11/2025 - 18:17:17,0000072400,Order amount,1,34.99
14/11/2025 - 18:18:48,0005430400,Order amount,1,29.99
14/11/2025 - 18:20:24,0005434000,Order amount,1,28.50
14/11/2025 - 18:20:44,0005894005,Order amount,1,123.50
14/11/2025 - 18:23:36,0005435300,Order amount,1,34.99
14/11/2025 - 18:24:11,0001322200,Order amount,1,38.49
14/11/2025 - 18:28:17,0005292400,Order amount,1,31.49
14/11/2025 - 18:29:12,0005820000,Order amount,1,33.75
14/11/2025 - 18:29:12,0005269700,Order amount,1,44.99
14/11/2025 - 18:37:41,0005293200,Order amount,1,23.75
14/11/2025 - 18:42:24,0005311900,Order amount,1,19.99
14/11/2025 - 18:43:20,0004934000,Order amount,1,34.99
14/11/2025 - 18:47:19,0005194908,Order amount,1,99.99
14/11/2025 - 18:56:50,0005916400,Order amount,1,19.00
14/11/2025 - 18:58:50,0005436100,Order amount,1,29.99
14/11/2025 - 18:59:19,0005293200,Order amount,1,23.75
14/11/2025 - 18:59:19,0005270300,Order amount,1,38.00
14/11/2025 - 18:59:29,0005916600,Order amount,1,19.00
14/11/2025 - 19:00:25,0005291800,Order amount,1,30.87
14/11/2025 - 19:00:46,0005441400,Order amount,1,47.50
14/11/2025 - 19:03:28,0005442700,Order amount,1,31.35
14/11/2025 - 19:04:26,0005270300,Order amount,1,39.99
14/11/2025 - 19:14:28,0005823600,Order amount,1,14.99
14/11/2025 - 19:14:28,0005510100,Order amount,1,34.99
14/11/2025 - 19:16:11,0005435900,Order amount,1,28.50
14/11/2025 - 19:16:26,0005350600,Order amount,1,23.75
14/11/2025 - 19:17:06,0005350600,Order amount,1,23.75
14/11/2025 - 19:20:07,0005293200,Order amount,1,24.99
14/11/2025 - 19:21:43,0005270200,Order amount,1,39.99
14/11/2025 - 19:23:10,0005292200,Order amount,1,32.49
14/11/2025 - 19:30:30,0005464800,Order amount,1,44.99
14/11/2025 - 19:31:03,0005232209,Order amount,1,162.45
14/11/2025 - 19:37:22,0005190106,Order amount,1,84.99
14/11/2025 - 19:37:36,0005823800,Order amount,1,14.99
14/11/2025 - 19:38:21,0005915600,Order amount,1,19.99
14/11/2025 - 19:38:21,0005915200,Order amount,1,19.99
14/11/2025 - 19:40:24,0005293000,Order amount,1,26.99
14/11/2025 - 19:42:57,0005441300,Order amount,1,45.00
14/11/2025 - 19:45:34,0005380903,Order amount,1,152.00
14/11/2025 - 19:50:22,0005291900,Order amount,1,32.49
14/11/2025 - 19:51:23,0005238205,Order amount,1,161.10
14/11/2025 - 19:52:21,0005292100,Order amount,1,32.49
14/11/2025 - 19:53:46,0005814400,Order amount,1,33.25
14/11/2025 - 19:53:53,0005293200,Order amount,1,24.99
14/11/2025 - 19:55:51,0002518706,Order amount,1,119.99
14/11/2025 - 19:57:05,0005435900,Order amount,1,28.50
14/11/2025 - 19:57:15,0005194904,Order amount,1,99.99
14/11/2025 - 19:57:42,0003193504,Order amount,1,133.00
14/11/2025 - 19:58:09,0001366406,Order amount,1,149.99
14/11/2025 - 19:58:09,0001366407,Order amount,1,149.99
14/11/2025 - 19:59:57,0005194903,Order amount,1,95.00
14/11/2025 - 20:03:40,0005291800,Order amount,1,30.87
14/11/2025 - 20:06:45,0005293400,Order amount,1,26.99
14/11/2025 - 20:06:45,0005292400,Order amount,1,31.49
14/11/2025 - 20:07:56,0005915200,Order amount,1,19.99
14/11/2025 - 20:07:56,0004532400,Order amount,1,24.99
14/11/2025 - 20:07:56,0004786700,Order amount,1,24.99
14/11/2025 - 20:08:11,0005310300,Order amount,1,27.99
14/11/2025 - 20:09:54,0005432000,Order amount,1,29.99
14/11/2025 - 20:09:54,0005433700,Order amount,1,36.10
14/11/2025 - 20:12:34,0005202600,Order amount,1,24.99
14/11/2025 - 20:14:13,0005917100,Order amount,1,23.99
14/11/2025 - 20:15:12,0005291800,Order amount,1,32.49
14/11/2025 - 20:15:12,0005291900,Order amount,1,32.49
14/11/2025 - 20:17:14,0005442700,Order amount,1,32.99
14/11/2025 - 20:18:25,0005293000,Order amount,1,26.99
14/11/2025 - 20:19:14,0004787200,Order amount,1,24.99
14/11/2025 - 20:21:31,0003886003,Order amount,1,104.50
14/11/2025 - 20:22:34,0005432000,Order amount,1,28.50
14/11/2025 - 20:24:47,0005293000,Order amount,1,26.99
14/11/2025 - 20:28:14,0005500806,Order amount,1,129.99
14/11/2025 - 20:32:53,0005296900,Order amount,1,28.35
14/11/2025 - 20:33:50,0004194300,Order amount,1,36.10
14/11/2025 - 20:34:13,0005437100,Order amount,1,36.10
14/11/2025 - 20:38:51,0005825400,Order amount,1,19.99
14/11/2025 - 20:38:51,0005915800,Order amount,1,19.99
14/11/2025 - 20:39:13,0001366405,Order amount,1,149.99
14/11/2025 - 20:39:28,0005435400,Order amount,1,34.99
14/11/2025 - 20:39:36,0004882107,Order amount,1,164.25
14/11/2025 - 20:40:33,0005191303,Order amount,1,84.99
14/11/2025 - 20:41:42,0005192505,Order amount,1,84.99
14/11/2025 - 20:42:23,0005916400,Order amount,1,19.99
14/11/2025 - 20:43:49,0005460704,Order amount,1,139.99
14/11/2025 - 20:44:38,0005293200,Order amount,1,24.99
14/11/2025 - 20:47:05,0005916400,Order amount,1,19.99
14/11/2025 - 20:49:03,0004053605,Order amount,1,99.99
14/11/2025 - 20:58:29,0005293200,Order amount,1,23.75
14/11/2025 - 21:03:58,0001023500,Order amount,1,23.99
14/11/2025 - 21:10:09,0005481200,Order amount,2,38.00
14/11/2025 - 21:10:19,0005291800,Order amount,1,32.49
14/11/2025 - 21:12:59,0005449200,Order amount,1,22.32
14/11/2025 - 21:13:56,0005310300,Order amount,2,55.98
14/11/2025 - 21:14:19,0005915600,Order amount,1,19.99
14/11/2025 - 21:14:21,0005449700,Order amount,1,17.99
14/11/2025 - 21:20:11,0005449300,Order amount,1,23.49
14/11/2025 - 21:20:40,0005291800,Order amount,1,32.49
14/11/2025 - 21:20:48,0005449500,Order amount,1,22.32
14/11/2025 - 21:22:28,0005437300,Order amount,1,36.10
14/11/2025 - 21:27:20,0005317006,Order amount,1,80.75
14/11/2025 - 21:30:40,0005190108,Order amount,1,84.99
14/11/2025 - 21:30:40,0005293200,Order amount,1,24.99
14/11/2025 - 21:31:53,0005449000,Order amount,1,22.32
14/11/2025 - 21:31:53,0005431400,Order amount,1,28.50
14/11/2025 - 21:31:53,0005350900,Order amount,1,28.50
14/11/2025 - 21:37:19,0005449000,Order amount,1,23.49
14/11/2025 - 21:41:31,0005215105,Order amount,1,139.99
14/11/2025 - 21:43:12,0005436100,Order amount,1,29.99
14/11/2025 - 21:43:12,0004934000,Order amount,1,34.99
14/11/2025 - 21:43:16,0005293200,Order amount,1,24.99
14/11/2025 - 21:43:43,0005060504,Order amount,1,171.00
14/11/2025 - 21:44:59,0005465100,Order amount,1,49.99
14/11/2025 - 21:49:56,0005292400,Order amount,1,28.35
14/11/2025 - 21:49:56,0005449600,Order amount,1,16.20
14/11/2025 - 21:56:04,0005293000,Order amount,1,26.99
14/11/2025 - 21:57:27,0004807503,Order amount,1,80.75
14/11/2025 - 22:00:37,0005194904,Order amount,1,95.00
14/11/2025 - 22:01:28,0005190103,Order amount,1,80.75
14/11/2025 - 22:01:28,0005190102,Order amount,1,80.75
14/11/2025 - 22:04:31,0005291800,Order amount,1,30.87
14/11/2025 - 22:04:31,0005825400,Order amount,1,19.00
14/11/2025 - 22:05:43,0005293200,Order amount,1,24.99
14/11/2025 - 22:08:49,0005291800,Order amount,1,29.25
14/11/2025 - 22:12:56,0005293000,Order amount,1,26.99
14/11/2025 - 22:16:32,0005213905,Order amount,1,133.00
14/11/2025 - 22:16:49,0005407607,Order amount,1,99.99
14/11/2025 - 22:18:14,0005269700,Order amount,1,42.75
14/11/2025 - 22:18:35,0005291900,Order amount,1,32.49
14/11/2025 - 22:20:15,0005192507,Order amount,1,80.75
14/11/2025 - 22:20:50,0005825400,Order amount,1,19.99
14/11/2025 - 22:30:33,0005384900,Order amount,1,29.99
14/11/2025 - 22:33:34,0005433500,Order amount,1,36.10
14/11/2025 - 22:36:29,0005433000,Order amount,1,36.10
14/11/2025 - 22:42:48,0005436900,Order amount,1,37.99
14/11/2025 - 22:45:55,0005825400,Order amount,2,38.00
14/11/2025 - 22:49:18,0004622903,Order amount,1,99.99
14/11/2025 - 22:50:51,0005190105,Order amount,1,80.75
14/11/2025 - 22:50:51,0005190106,Order amount,1,80.75
14/11/2025 - 22:51:38,0005190102,Order amount,1,80.75
14/11/2025 - 22:53:24,0005915300,Order amount,1,18.00
14/11/2025 - 23:08:01,0005436300,Order amount,1,29.99
14/11/2025 - 23:10:13,0005292000,Order amount,1,30.87
14/11/2025 - 23:10:51,0005450100,Order amount,1,17.99
14/11/2025 - 23:14:54,0005292100,Order amount,1,32.49
14/11/2025 - 23:25:44,0005432000,Order amount,1,28.50
14/11/2025 - 23:28:30,0005291800,Order amount,2,64.98
14/11/2025 - 23:35:15,0005825400,Order amount,1,19.00
14/11/2025 - 23:42:06,0005269700,Order amount,1,44.99
14/11/2025 - 23:46:41,0005293200,Order amount,1,23.75
14/11/2025 - 23:59:36,0005435500,Order amount,1,33.25
14/11/2025 - 23:59:36,0005057800,Order amount,1,23.75
14/11/2025 - 23:59:36,0004532400,Order amount,1,23.75
14/11/2025 - 23:59:36,0005057400,Order amount,1,23.75
15/11/2025 - 00:14:30,0004308404,Order amount,1,99.00
15/11/2025 - 00:16:21,0005292000,Order amount,1,32.49
15/11/2025 - 00:16:21,0005293200,Order amount,1,24.99
15/11/2025 - 00:16:26,0005825400,Order amount,1,19.00
15/11/2025 - 00:17:36,0005293000,Order amount,1,26.99
15/11/2025 - 00:35:55,0005915200,Order amount,1,19.99
15/11/2025 - 00:36:55,0005449200,Order amount,1,22.32
15/11/2025 - 00:45:05,0004910708,Order amount,1,149.99
15/11/2025 - 05:21:21,0005905702,Order amount,1,85.50
15/11/2025 - 05:31:27,0004349905,Order amount,1,134.99
15/11/2025 - 05:57:54,0005291800,Order amount,1,32.49
15/11/2025 - 06:45:24,0005916200,Order amount,1,19.99
15/11/2025 - 06:58:25,0005292400,Order amount,1,31.49
15/11/2025 - 07:20:02,0005451200,Order amount,1,19.00
15/11/2025 - 07:26:04,0005350900,Order amount,1,29.99
15/11/2025 - 07:31:07,0005292400,Order amount,1,31.49
15/11/2025 - 07:34:11,0005435300,Order amount,1,34.99
15/11/2025 - 07:45:38,0005436100,Order amount,1,28.50
15/11/2025 - 07:48:13,0005296900,Order amount,1,31.49
15/11/2025 - 07:59:05,0005191305,Order amount,1,84.99
15/11/2025 - 07:59:51,0005916500,Order amount,1,19.00
15/11/2025 - 08:00:53,0005293200,Order amount,1,23.75
15/11/2025 - 08:01:44,0005193705,Order amount,1,84.99
15/11/2025 - 08:01:44,0005193706,Order amount,1,84.99
15/11/2025 - 08:05:54,0005292100,Order amount,1,32.49
15/11/2025 - 08:13:16,0005269700,Order amount,1,42.75
15/11/2025 - 08:14:28,0001456505,Order amount,1,95.00
15/11/2025 - 08:14:29,0005310300,Order amount,1,26.60
15/11/2025 - 08:15:20,0005450000,Order amount,1,17.10
15/11/2025 - 08:30:41,0005328706,Order amount,1,123.02
15/11/2025 - 08:31:08,0005310300,Order amount,1,26.60
15/11/2025 - 08:39:14,0005194903,Order amount,1,95.00
15/11/2025 - 08:43:16,0004934000,Order amount,1,34.99
15/11/2025 - 08:52:52,0005432000,Order amount,1,29.99
15/11/2025 - 08:58:18,0005293200,Order amount,1,24.99
15/11/2025 - 08:59:49,0005432700,Order amount,1,37.49
15/11/2025 - 09:07:33,0005293200,Order amount,1,23.75
15/11/2025 - 09:09:17,0005293000,Order amount,1,25.65
15/11/2025 - 09:11:29,0005291800,Order amount,1,32.49
15/11/2025 - 09:12:08,0005433000,Order amount,1,37.99
15/11/2025 - 09:18:56,0005291800,Order amount,1,30.87
15/11/2025 - 09:18:56,0005291900,Order amount,1,30.87
15/11/2025 - 09:21:39,0005384800,Order amount,1,29.99
15/11/2025 - 09:30:28,0003177700,Order amount,1,54.15
15/11/2025 - 09:31:08,0004508700,Order amount,1,34.99
15/11/2025 - 09:36:24,0005443400,Order amount,1,40.85
15/11/2025 - 09:40:44,0005465000,Order amount,1,49.99
15/11/2025 - 09:41:05,0005516102,Order amount,1,139.99
15/11/2025 - 09:43:49,0005270200,Order amount,1,39.99
15/11/2025 - 09:44:02,0005859304,Order amount,1,117.00
15/11/2025 - 09:50:33,0004880904,Order amount,1,78.38
15/11/2025 - 09:52:57,0001322100,Order amount,1,38.49
15/11/2025 - 09:54:58,0001870605,Order amount,1,104.99
15/11/2025 - 09:59:17,0005193706,Order amount,1,84.99
15/11/2025 - 10:02:08,0005481200,Order amount,1,19.99
15/11/2025 - 10:07:27,0005464300,Order amount,1,42.75
15/11/2025 - 10:11:05,0005449000,Order amount,1,23.49
15/11/2025 - 10:22:02,0005190106,Order amount,1,80.75
15/11/2025 - 10:23:10,0005916600,Order amount,1,19.99
15/11/2025 - 10:29:03,0005915600,Order amount,1,19.00
15/11/2025 - 10:29:11,0005460703,Order amount,1,186.65
15/11/2025 - 10:29:59,0005270200,Order amount,1,38.00
15/11/2025 - 10:31:55,0005443300,Order amount,1,42.99
15/11/2025 - 10:34:14,0004990900,Order amount,1,47.50
15/11/2025 - 10:35:33,0005384800,Order amount,1,29.99
15/11/2025 - 10:36:43,0005193704,Order amount,1,84.99
15/11/2025 - 10:43:57,0004196300,Order amount,1,171.00
15/11/2025 - 10:45:53,0005825500,Order amount,1,19.00
15/11/2025 - 10:52:39,0005437400,Order amount,1,52.25
15/11/2025 - 10:53:17,0004786700,Order amount,2,47.50
15/11/2025 - 10:57:22,0005269700,Order amount,1,44.99
15/11/2025 - 10:57:46,0005825600,Order amount,1,19.99
15/11/2025 - 10:57:46,0005204500,Order amount,1,24.99
15/11/2025 - 11:02:20,0005481000,Order amount,1,34.99
15/11/2025 - 11:09:56,0005270200,Order amount,1,39.99
15/11/2025 - 11:14:45,0005293200,Order amount,1,24.99
15/11/2025 - 11:17:41,0005430400,Order amount,1,29.99
15/11/2025 - 11:18:37,0004170109,Order amount,1,149.99
15/11/2025 - 11:20:23,0005002904,Order amount,1,95.00
15/11/2025 - 11:20:27,0001874204,Order amount,1,99.99
15/11/2025 - 11:20:27,0005479804,Order amount,1,109.99
15/11/2025 - 11:20:36,0005917000,Order amount,1,23.99
15/11/2025 - 11:20:38,0005291900,Order amount,1,30.87
15/11/2025 - 11:20:53,0005449200,Order amount,1,23.49
15/11/2025 - 11:23:29,0005190105,Order amount,1,80.75
15/11/2025 - 11:25:07,0005291800,Order amount,1,32.49
15/11/2025 - 11:25:07,0005825400,Order amount,1,19.99
15/11/2025 - 11:28:44,0005291800,Order amount,1,32.49
15/11/2025 - 11:32:36,0005450800,Order amount,1,19.99
15/11/2025 - 11:32:36,0005451300,Order amount,1,19.99
15/11/2025 - 11:32:45,0005291900,Order amount,1,32.49
15/11/2025 - 11:33:10,0005293200,Order amount,1,23.75
15/11/2025 - 11:35:56,0005254606,Order amount,1,180.00
15/11/2025 - 11:41:12,0005435400,Order amount,1,34.99
15/11/2025 - 11:45:34,0005292100,Order amount,1,32.49
15/11/2025 - 11:46:05,0005213903,Order amount,1,139.99
15/11/2025 - 11:46:30,0005293200,Order amount,1,23.75
15/11/2025 - 11:48:05,0001903600,Order amount,1,22.80
15/11/2025 - 11:48:15,0005293200,Order amount,1,24.99
15/11/2025 - 11:48:42,0000391505,Order amount,1,129.99
15/11/2025 - 11:52:56,0005191305,Order amount,1,84.99
15/11/2025 - 11:55:39,0005464300,Order amount,1,44.99
15/11/2025 - 11:56:49,0005270200,Order amount,1,39.99
15/11/2025 - 11:57:47,0004470900,Order amount,1,33.25
15/11/2025 - 12:00:23,0005437700,Order amount,1,52.25
15/11/2025 - 12:02:50,0005304204,Order amount,1,139.99
15/11/2025 - 12:03:30,0003178000,Order amount,1,56.99
15/11/2025 - 12:05:20,0005465300,Order amount,1,47.50
15/11/2025 - 12:06:57,0005270000,Order amount,1,38.00
15/11/2025 - 12:10:36,0005291900,Order amount,1,32.49
15/11/2025 - 12:12:48,0005464900,Order amount,1,49.99
15/11/2025 - 12:14:29,0004499007,Order amount,1,39.99
15/11/2025 - 12:18:53,0005463105,Order amount,1,139.99
15/11/2025 - 12:21:08,0005435300,Order amount,1,34.99
15/11/2025 - 12:21:08,0005270000,Order amount,1,38.00
15/11/2025 - 12:25:52,0004888105,Order amount,1,109.25
15/11/2025 - 12:26:04,0005293300,Order amount,1,26.99
15/11/2025 - 12:26:59,0005384800,Order amount,1,28.50
15/11/2025 - 12:32:36,0005191307,Order amount,1,80.75
15/11/2025 - 12:32:40,0005443400,Order amount,1,42.99
15/11/2025 - 12:33:11,0005193705,Order amount,1,80.75
15/11/2025 - 12:34:24,0005384800,Order amount,1,28.50
15/11/2025 - 12:35:14,0005384800,Order amount,2,54.00
15/11/2025 - 12:36:00,0005310300,Order amount,1,26.60
15/11/2025 - 12:39:26,0005433000,Order amount,1,37.99
15/11/2025 - 12:40:04,0005291800,Order amount,1,32.49
15/11/2025 - 12:42:03,0005309500,Order amount,1,35.62
15/11/2025 - 12:43:24,0005291800,Order amount,1,32.49
15/11/2025 - 12:43:24,0005825400,Order amount,1,19.99
15/11/2025 - 12:51:20,0004508700,Order amount,1,33.25
15/11/2025 - 12:53:20,0005254607,Order amount,1,190.00
15/11/2025 - 12:56:15,0005293000,Order amount,1,26.99
15/11/2025 - 13:02:14,0005266300,Order amount,1,23.99
15/11/2025 - 13:02:49,0005435500,Order amount,1,34.99
15/11/2025 - 13:04:41,0005310300,Order amount,1,27.99
15/11/2025 - 13:04:53,0004151100,Order amount,1,34.99
15/11/2025 - 13:05:03,0005291800,Order amount,1,32.49
15/11/2025 - 13:07:14,0005432800,Order amount,1,35.62
15/11/2025 - 13:11:50,0003888404,Order amount,1,109.99
15/11/2025 - 13:14:51,0005206300,Order amount,1,22.50
15/11/2025 - 13:17:05,0005293000,Order amount,1,26.99
15/11/2025 - 13:17:05,0005823600,Order amount,1,14.99
15/11/2025 - 13:18:50,0005919800,Order amount,1,49.99
15/11/2025 - 13:21:44,0005291900,Order amount,1,32.49
15/11/2025 - 13:22:56,0005449600,Order amount,1,17.99
15/11/2025 - 13:26:56,0005451200,Order amount,1,19.99
15/11/2025 - 13:29:18,0005434000,Order amount,1,28.50
15/11/2025 - 13:31:12,0005194904,Order amount,1,90.00
15/11/2025 - 13:34:47,0005825600,Order amount,1,19.99
15/11/2025 - 13:38:55,0005290600,Order amount,1,13.30
15/11/2025 - 13:38:55,0005289500,Order amount,1,13.30
15/11/2025 - 13:38:55,0005917300,Order amount,1,22.80
15/11/2025 - 13:39:19,0004786500,Order amount,1,23.75
15/11/2025 - 13:39:42,0005432700,Order amount,1,35.62
15/11/2025 - 13:42:21,0005894006,Order amount,1,123.50
15/11/2025 - 13:42:25,0005433500,Order amount,1,36.10
15/11/2025 - 13:47:48,0005308700,Order amount,1,32.49
15/11/2025 - 13:51:48,0005291900,Order amount,1,32.49
15/11/2025 - 13:51:48,0005293200,Order amount,2,49.98
15/11/2025 - 13:53:41,0005309500,Order amount,1,37.49
15/11/2025 - 13:54:17,0005816900,Order amount,1,109.99
15/11/2025 - 13:57:00,0005202600,Order amount,1,24.99
15/11/2025 - 13:58:22,0005868800,Order amount,1,37.49
15/11/2025 - 13:59:55,0005193701,Order amount,1,80.75
15/11/2025 - 14:04:36,0005433000,Order amount,1,37.99
15/11/2025 - 14:05:13,0005293200,Order amount,1,24.99
15/11/2025 - 14:07:52,0005916000,Order amount,1,19.00
15/11/2025 - 14:12:17,0004807505,Order amount,1,84.99
15/11/2025 - 14:12:35,0005310300,Order amount,1,27.99
15/11/2025 - 14:13:29,0005291800,Order amount,1,32.49
15/11/2025 - 14:14:21,0005449500,Order amount,1,23.49
15/11/2025 - 14:14:22,0004953409,Order amount,1,170.99
15/11/2025 - 14:16:22,0005190104,Order amount,1,76.50
15/11/2025 - 14:19:53,0005430600,Order amount,1,29.99
15/11/2025 - 14:20:42,0005463106,Order amount,1,139.99
15/11/2025 - 14:20:51,0005448800,Order amount,1,49.99
15/11/2025 - 14:23:31,0005450700,Order amount,1,19.99
15/11/2025 - 14:23:31,0005443800,Order amount,1,42.99
15/11/2025 - 14:24:56,0005825400,Order amount,1,19.00
15/11/2025 - 14:25:53,0005269700,Order amount,1,44.99
15/11/2025 - 14:26:59,0004148500,Order amount,1,39.99
15/11/2025 - 14:29:53,0004094300,Order amount,1,34.99
15/11/2025 - 14:30:16,0005292000,Order amount,1,32.49
15/11/2025 - 14:35:09,0005293000,Order amount,1,24.30
15/11/2025 - 14:36:28,0005291800,Order amount,1,32.49
15/11/2025 - 14:37:19,0005823600,Order amount,1,14.25
15/11/2025 - 14:37:43,0004509500,Order amount,1,49.99
15/11/2025 - 14:38:10,0005916900,Order amount,1,19.00
15/11/2025 - 14:38:33,0005448400,Order amount,1,49.99
15/11/2025 - 14:44:44,0005322109,Order amount,1,145.35
15/11/2025 - 14:45:25,0005190104,Order amount,1,80.75
15/11/2025 - 14:45:33,0005285700,Order amount,1,46.99
15/11/2025 - 14:46:10,0005191304,Order amount,1,84.99
15/11/2025 - 14:46:50,0005193704,Order amount,1,80.75
15/11/2025 - 14:57:17,0005435300,Order amount,1,33.25
15/11/2025 - 15:00:29,0005435500,Order amount,1,34.99
15/11/2025 - 15:01:14,0005742402,Order amount,1,123.50
15/11/2025 - 15:01:26,0005270200,Order amount,1,39.99
15/11/2025 - 15:02:53,0001457702,Order amount,1,135.00
